1699003221-105,https://namu.wiki/w/%EC%95%84%EB%A6%84(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"순수한 저주의 그림자
아름(アルム)
(CV. 오자와 아리)
","이번엔 오빠들 말을 들으면 돼?
있잖아, 누굴 해치울까?","봐봐!
아름이 또 강해졌어!
언니도 기뻐해 줄까?","순수한 저주의 그림자
아름(アルム)
(CV. 오자와 아리)
종족: 마족   성별: 여성   공격타입: 격투   클래스: 어태커   속성: 암속성   레어도★4"," 섀도우 채리엇
저주의 그림자를 소환하여 부딪친 적에게 어둠 대미지 / 자신에게 대미지","출신 캐릭터 스토리
폐의 제국
저주 그림자를 조종하는 마족 소녀. 군대로 여겨지는 시설에서 언니의 손에 이끌려 나왔지만, 도망치던 도중에 놓지고 말았다고 한다. 단것을 아주 좋아한다.
STORY 1. 마족 소녀- 팔페브라에 갑자기 나타난 어린 마족 소녀 아름. 언니와 떨어진 마족이기에 사람들에게 규탄 받고 상처 입은 아름은 스텔라 일행으로 인해 별을 보는 마을에서 보호받는다
STORY 2. 과자의 대가- 아름은 과자를 받는 대신 누군가를 해치운다, 지금까지도 그랬다며 라이트에게 알리지만, 라이트가 그럴 필요는 없다고 하자 아름은 상냥한 세계를 알게 된다
STORY 3. 싸우는 이유- 아름은 던전에서 적을 무찌른다. 어린아이인 아름이 싸우는 걸 반대하는 라이트를 아랑곳하지 않고 ""라이트와 언니는 아름이가 지켜줄 거야!""라며 당당히 말한다.","성능과는 별개로 로그인 화면이나 1주년 아르크 각성 일러등 여러곳에서 보이는 캐릭터다. 나름 제작진이 푸쉬해주는 듯.아름이라는 이름이 한국에서 드물지 않은데다 언니인 아리 역시 친숙한 이름이다 보니 공식 번역상 친근하게 ""아름이""라고 번역해주는 경우가 많다. 실제로 유저들도 친숙하게 부르는 편."
1699003218-104,https://namu.wiki/w/%EC%95%84%EB%A6%84(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A4,"꼬마 악마 산타
아름(アルム)
(CV. 오자와 아리)
","메리~ 크리스마스! 아름이야!
이 옷 어때~?
언니가 사 줬어!
예쁘지~! 에헤헤~♪","간다~! 섀도우 채리엇!
오늘 나랑 같이 산타 할아버지야!
메리~ 크리스마스!!","꼬마 악마 산타
아름(アルム)
(CV. 오자와 아리)
종족: 마족   성별: 여성   공격타입: 격투   클래스: 어태커   속성: 암속성   레어도★5"," 채리엇 노엘
강하고 상냥한 그림자를 전방에 돌진시켜 명중한 적과 주변에 암   속성: 대미지 / 파티 전체 역경 효과","출신 캐릭터 스토리
폐의 제국
저주의 그림자를 조종하는 마족 소녀. 언니가 사준 새 옷을 입어서 기분이 좋다! 자신도 산타가 되고 싶다며 선물을 나눠주고 있다.
STORY 1. 산타가 되고 싶은 꼬마 악마- 스텔라가 산타에 대해 읽어주어 듣게 된 아름은 산타에게 동경심을 품고 자신도 선물을 나눠주고 싶다고 아르크 일행에게 말한다. 미궁에서 회수한 엘리먼트를 나눠줄 것을 생각해낸 아름은 미궁에서 만난 모험가를 변덕으로 도와 엘리먼트를 준다. 도움을 받은 모험가는 아름을 발견하고 답례로 과자를 주며, 길드의 인기인이 된 아름은 즐거워한다.
STORY 2. 선물은 그 가슴에- 고아이며 눈매가 사나운 소녀 불라와 만난 아름은 자신이 얻은 엘리먼트임을 증명하기 위해 불라를 데리고 라이트 일행과 함께 미궁으로 향한다. 눈 앞에서 마물을 쓰러뜨려보인 아름은 다음은 불라 차례라고 전하며 불라에게도 마법의 소질이 있다는 것을 간파한다. 아름에게 처음으로 마법의 도움을 받아 엘리먼트를 자신의 힘으로 획득할 수 있었던 불라에게 고맙다는 말을 들은 아름은 마음이 따뜻해지는 걸 느낀다.
STORY 3. 성야에 전해지는 목소리- 혼자서 미궁에 도전한 불라를 도운 아름은 불라는 아직 약하다며 둘이서 엘리먼트를 모으러 가기로 한다. 그 때 미궁의 마술사가 나타나 위기에 빠진 아름은 큰 소리로 도움을 요청하고, 달려온 아르크 일행에게 도움을 받는다. 혼자서 미궁에 온 것을 아리에게 야단맞고 안겨서 반성하는 아름. 무사히 고아원에 돌아올 수 있었던 불라에게서 크리스마스 모임에 초대받은 아름은 반드시 가겠다고 약속한다.",
1699003215-103,https://namu.wiki/w/%EC%95%84%EB%A6%AC(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"마족의 배신자
아리(アーリィ)
(CV. 오자와 아리)
","나는 아리, 마왕군에서 빠져나왔어.
배신자라고 불려도 상관없어……
나와 손을 잡지 않을래?","아름이를 지키기 위해서라면, 나는 얼마든지 강해져 보이겠어.
……그래, 그 아이보다 더 훨씬!","마족의 배신자
아리(アーリィ)
(CV. 오자와 아리)
종족: 마족   성별: 여성   공격타입: 격투   클래스: 어태커   속성: 암속성   레어도★3"," 소울 리퍼
잠시 동안, 부딪친 적에게 마족의 손톱으로 추격해 암   속성: 대미지 / 추격 때마다 자신의 HP를 회복","출신 캐릭터 스토리
폐의 제국
원래는 마왕군 소속이었던 마족 여전사. 책임감이 강하며 자신에게도, 주위 사람들에게도 엄격한 태도를 취한다. 아름이라는 사랑하는 여동생이 있다.
STORY 1. 마족 여자- 아르크 일행은 에길과 싸우는 아리와 만난다. 상처가 심하고, 아리는 아름이라는 이름을 중얼거리고 선채로 기절해버린다. 아르크와 시로는 그녀를 별을 보는 마을에 데리고 돌아간다
STORY 2. 기묘한 다가회- 다과회에 초대받고 아리는 혼란스러워한다. 마족의 온건파나 떨어진 여동생을 찾는다는 걸 고백한다. 라이트는 마족인 아리를 신용하기로 결심한다",아름의 언니이고 단걸 좋아하는 성격이다.
1699003211-102,https://namu.wiki/w/%EC%95%84%EB%A6%AC(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/1%EC%A3%BC%EB%85%84,"하얀 마족 전사
아리(アーリィ)
(CV. 오자와 아리)
","왜?
사이즈가 맞고, 날개도 꺼낼 수 있는 게 이것밖에 없었을 뿐이야.
그래도 뭐…… 나쁘지는 않지?","내가 더 약하다는 건 나도 알아.
하지만, 그래도 나는 그 아이의 언니인걸.
이제 두 번 다시…… 아름을 잃지 않겠어……!","하얀 마족 전사
아리(アーリィ)
(CV. 오자와 아리)
종족: 마족   성별: 여성   공격타입: 격투   클래스: 어태커   속성: 암속성   레어도★4"," 소울리퍼 스쿼드
가장 가까운 적을 향해 돌진하며, 가장 처음 닿은 적에게 마조로 참격을 날리며 암   속성: 대미지 / 발동 시 자신의 HP가 30% 미만일 때, 공격이 명중한 경우 추가로 파티 전체의 HP를 회복 [암   속성: 캐릭터에 대해 효과 상승]","출신 캐릭터 스토리
폐의 제국
마왕군 출신 여전사. 전에는 꽤나 경계심이 강했지만, 별을 보는 마을에서의 생활과 여동생 아름과의 재회를 통해 조금은 경계를 허물게 됐다.
STORY 1. 친구들과 어울리는 법- 필리아 일행에게 보답하기 위해 아르크 일행을 데리고 오큘러스에 실린 가게의 사전답사에 나서는 아리. 그러던 중 필리아 일행을 발견하고 숨어버리는 아리였지만, 아르크의 배려로 서로 사전답사를 하러 왔다는 사실을 알게 되고, 떠밀리듯이 아리는 필리아 일행과 팔페브라 거리로 나서게 된다.
STORY 2. 마족 자매- 사소한 일로 아름과 싸우게 된 아리는 지나가던 필리아에게 고민을 털어 놓는다. 상담 후에 아름에게 사과하러 가는 아리였지만 화해한 것도 잠시 뿐, 아름의 거침없는 발언에 인내심이 폭발한 아리는 도망가는 아름을 뒤쫓기 시작했고 자매의 추격전이 시작된다.
STORY 3. 떠들썩한 공부모임- 세실리아에게 공부를 가르쳐달라고 부탁한 아리는 필리아와 함께 공부하게 된다. 필리아 일행과 친해지면서 아무것도 모르는 것이 두려워져 마족과 인간에 대해 알고 싶어졌다고 말하는 아리. 친구로서 필리아 일행과 함께 배워나갈 것을 결심하는 아리를 보면서 라이트는 미소 짓는다.",
1699003207-101,https://namu.wiki/w/%EC%95%84%EB%A6%AC%EC%82%AC(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"숲지기
아리사(アリサ)
(CV. 유우키 카나)
","처음 뵙겠습니다!
전 아리사라고 해요!
으음, 친구를 찾는 중인데요……
여긴 어디인가요?","나를 많이 도와줘서 고마워! 이번엔 내가 모두를 도울 차례야!
나, 힘낼게!","숲지기
아리사(アリサ)
(CV. 유우키 카나)
종족: 인간
 정령   성별: 여성   공격타입: 사격   클래스: 힐러   속성: 풍속성   레어도★4"," 포레스트 애로우
전방에 요정의 힘이 담긴 화살을 쏠 때마다 파티 전체의 HP 회복 [종족 '정령'에게 효과 상승] & 명중한 적에게 풍   속성: 대미지","출신 캐릭터 스토리
불명
머나먼 세계에서 온 귀여운 엘프 소녀. 누군가에게 끌려간 친구를 구하기 위해 숲을 떠나 별을 보는 마을까지 오게 되었다.
STORY 1. 헤매는 소녀- 흔들리는 미궁을 헤매는 아리사는 마물과 싸우는 아르크 일행과 만난다. 월드 플리퍼의 힘으로 원래 세계로 돌아가 친구를 찾기 위해 아르크 일행의 여행에 동행하기로 결심한다
STORY 2. 지킬 힘- 아리사는 밤중에 검 훈련을 하는 아르크를 발견한다. 특훈의 이유를 듣고, 자신의 역부족으로 친구를 잃었다고 느낀 아리사는 아르크와 훈련을 함께한다
STORY 3. 걸맞은 나로- 아리사는 원래 세계에 돌아갈 단서를 찾으러 흔들리는 미궁을 탐색한다. 미궁의 마술사에게 이용당할 뻔하지만 뿌리쳤다. 더 강해져서 로잘리아[1]를 찾기로 결심을 새로 다진다",같은 회사 게임 섀도우버스의 캐릭터이다.엘프지만 이세계 콜라보 캐릭터라 신다린어 이름을 가지지 않는 캐릭터이다.
1699003876-300,https://namu.wiki/w/%EC%95%84%EB%A9%9C%EB%A6%AC%EC%95%84(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"심해의 인어 공주
아멜리아(アメリア)
(CV. 이나가와 에리)
","짜잔~ 인어공주 등장이용♪
막이래, 즐겁게 지내보자~?","해냈다!
정말로 엄청 강해졌거든.
지켜봐 줘!","심해의 인어 공주
아멜리아(アメリア)
(CV. 이나가와 에리)
종족: 인간
 수생성별여성   공격타입: 보조   클래스: 서포터   속성: 수속성   레어도★4","타이달 웨이브
전방에 거대한 물줄기를 불러 일으켜 그 주위의 적에게 수   속성: 대미지 / 피버 게이지 증가","출신 캐릭터 스토리
대양의 끝
명랑함과 발랄함으로 주위를 매료시키는 인어족 공주님. 서고에 잠들어 있던 『거품이 된 공주님 이야기』에 늘 불만과 동경을 품고 있다.
STORY 1. 인어공주와 재회- 공부가 싫어서 고향에 말없이 뛰쳐나온 아멜리아. 스텔라는 별을 보는 마을의 도서실에서 공부를 하자고 제안한다. 아멜리아는 여기서도 공부하는 꼴이 되었다
STORY 2. 숨 돌리는 인어 공부 모험담- 아르크의 낚싯대를 망가뜨린 것이 미안했던 아멜리아는 자신의 보물을 아르크에게 보여준다. 아르크가 낚싯대는 신경 쓰지 마, 만나고 싶었어라고 말하자 어울리지 않게 부끄러워한다
STORY 3. 인어공주와 금단의 책- 인어는 원래 인간이라고 쓰인 책을 발견한 아멜리아. 인어와 인간의 평화를 실현하는 훌륭한 인어공주가 되기 위해, 스텔라 일행과 세계를 여행하기로 맹세한다",마리나를 언니라 부르며 잘 따른다.
1699003871-299,https://namu.wiki/w/%EC%95%84%EB%A9%9C%EB%A6%AC%EC%95%84(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/1.5%EC%A3%BC%EB%85%84,"매혹의 해적 인어공주
아멜리아(アメリア)
(CV. 이나가와 에리)
","짜잔~!
다리가 생긴 인어공주! 아멜리아야!
저기, 놀랐어?
어쩐지, 생겨났어♡","나도 점점
강해질 테니까!
후후훗. 안 질 거야? 아루아루!","매혹의 해적 인어공주
아멜리아(アメリア)
(CV. 이나가와 에리)
종족: 인간
 수생성별여성   공격타입: 사격   클래스: 어태커   속성: 수속성   레어도★5"," 머메이드 러시
가장 가까운 적을 향해서 머신건을 난사하고 명중한 적에게 수   속성: 대미지 / 파워 플립 상승 효과","출신 캐릭터 스토리
대양의 끝
북방의 심해. 미지와 위협이 가득한 어두운 바다 밑에서 찾은 인간의 지식을 초월한 자의 금단의 힘을 갖게 된 소녀는 매끈하고 탄탄한 다리가 생기자 동분서주하며 노력한다. 그저 동료들과 함께 나아가기 위해!
STORY 1. 인어공주의 여정- 편지를 남기고 마리나 일행과 함께 북쪽 바다로 향한 아멜리아는 별 먹는 자에게 습격당하다 보물을 삼켜버려 인간의 다리를 얻는다. 그런 북쪽 바다에서의 모험담을 자랑스러운 듯 스텔라에게 말하는 아멜리아의 모습을 보며 일행은 마주보며 웃음짓는다.
STORY 2. 계속 지켜봐줘- 함께 싸우지 않아도 좋지만 자신을 지켜봤으면 좋겠다고 마리나에게 말하는 아멜리아. 그것을 자신에게 도전하는 것이라고 받아들인 마리나에게 동기부여된 아멜리아는 동경하던 해적과 어깨를 나란히 할 수 있도록 되겠다며 의지를 다진다.
STORY 3. 바다 속에서든 하늘 저편에서든- 이어져버린 세계를 올려다보며 생각에 잠긴 스텔라에게 잡혀있던 때의 심경을 털어놓는 아멜리아. 마리나가 그랬던 것처럼 이제는 자신이 스텔라의 ""빛""이 될 차례라며 아멜리아는 스텔라의 손을 잡아 이끌었다.",
1699003868-298,https://namu.wiki/w/%EC%95%84%EC%8A%A4%ED%82%A4%EB%A6%AC%EB%A7%88%EB%A3%A8,"요괴의 혈통
아스키리마루(アスキリマル)
(CV. 야마시타 다이키)
","괴물 퇴치라면 맡겨줘.
요괴의 아들 아스키리마루가 전부 해치워버릴 테니까!","알고 있어?
나는 요괴의 자식, 괴물 꼬마라고.
……그래도 괜찮다면 좋아.
어디까지라도 강해지겠어!","요괴의 혈통
아스키리마루(アスキリマル)
(CV. 야마시타 다이키)
종족: 인간
 요괴   성별: 남성   공격타입: 격투   클래스: 어태커   속성: 화속성   레어도★4"," 욕화천장·라후권
가장 가까운 적에게 접근하면서 거센 타격을 반복해 자기 주위의 적에게 화   속성: 대미지","출신 캐릭터 스토리
야마토의 도시
『화염의 팔』이라 불리는 법구를 요력으로 조종하는 반인반요 소년. 인간인 어머니만을 알고 있기에, 어머니가 돌아가신 이후에는 요괴 퇴치를 생업으로 삼았다.
STORY 1. 해후- 육도의 갈림길을 헤매는 아르크 일행과 만난 아스키리마루. 자신의 뿔을 보고 놀라지 않는 아르크 일행에게 흥미를 갖게 되고, 요괴의 단서를 얻으려고 아르크 일행의 뒤를 쫓는다
STORY 2. 요괴의 자식 아스키리마루- 별을 보는 마을에 잠입하다가 아르크에게 들킨 아스키리마루. 어머니에 대한 그리움과 아버지에 대한 증오를 토로하고, 부모님의 기억이 없는 아르크와 길드의 의뢰를 받기로 한다
STORY 3. 요괴의 책- 아스키리마루는 도서실에서 공부 중인 스텔라와 시로에게 찾아온다. 요괴에 대한 서적 해독을 스텔라에게 부탁하지만, 시로가 직접 읽으라고 해서 공부를 시작한다",
1699003865-297,https://namu.wiki/w/%EC%95%84%EC%9A%B0%EB%A0%88%EC%98%A4,"짐승을 탄 택배원
아우레오(アウレオ)
(CV. 야마모토 노조미)
","우리들, 아우레오라고 합니다.
이쪽의 큰 친구는 파트너인 베루룽[1].
둘이서 같이 배달부를 하고 있어요!","우리 강해진 걸까?
……응, 더욱 힘내야겠네.
앞으로도 잘 부탁해요.","짐승을 탄 택배원
아우레오(アウレオ)
(CV. 야마모토 노조미)
종족: 인간
 짐승   성별: 남성   공격타입: 격투   클래스: 밸런스   속성: 광속성   레어도★3"," 베루룽 프렌즈
동료의 모습을 본딴 정령을 불러내어 부딪친 적에게 광   속성: 대미지","출신 캐릭터 스토리
흔들림의 도시
팔페브라의 배달부 소년. 베루룽이라 불리는 수수께끼의 생명체의 머리를 타고, 모험가에게 편의를 제공한다. 언제나 둘이서 사이좋게 지내고 있다.
STORY 1. 작고 큰 택배원- 큰 동물을 탄 소년이 떨어뜨리고 간 것은, 그가 배달일로 맡은 도시락이었다. 아우레오라고 이름을 밝힌 소년은, 떨어진 물건을 전달해 준 감사의 뜻으로 아르크 일행에게 무료로 배달할 기회를 제공한다. 손익 없이 협력할 수 있다면 좋겠다며 아우레오는 아르크 일행의 동료로 들어간다
STORY 2. 세계에서 최고의 짝꿍- 미궁의 신규 개척에 아우레오는 가슴이 설렜다. 하지만 제대로 자지 못한 상태로 탐색하러 가게 되고……. 익숙하지 않은 계층 탐색이 끝나자, 단짝인 베루룽과 함께 잠에 빠졌다",
1699003861-296,https://namu.wiki/w/%EC%95%84%EC%9A%B0%EB%A0%88%EC%98%A4/%ED%81%AC%EB%A6%AC%EC%8A%A4%EB%A7%88%EC%8A%A4,"크리스마스이브의 배달부
아우레오(アウレオ)
(CV. 야마모토 노조미)
","짐승을 탄 택배원 아우레오입니다!
크리스마스 선물 배달이라면 맡겨 주세요!
(귯귯규~!)","지금이라면 커다란 선물도 운반할 수 있겠어요!
베루룽, 같이 힘내자!
(귯! 규규규~!)","크리스마스이브의 배달부
아우레오(アウレオ)
(CV. 야마모토 노조미)
종족: 인간
 짐승   성별: 남성   공격타입: 격투   클래스: 서포터   속성: 뇌속성   레어도★4"," 선물 패닉
반짝반짝 빛나는 선물 주머니를 꺼내, 부딪친 상대에게 뇌   속성: 대미지 / 피버 게이지 증가","출신 캐릭터 스토리
흔들림의 도시
짝궁인 베루룽과 크리스마스에도 활기차게 일하는 배달부. 여느 때보다도 바쁜 시기지만, 두 사람에게는 식은 죽 먹기.
STORY 1. 별을 찾아서- 광장 중심에 우뚝 솟은 거대한 크리스마스트리. 그 꼭대기에 있어야 할 별 오브제가 보이지 않는다. 행방불명된 모험가 조니에게 잘못 배달된 건 아닌지 아르크와 아우레오 일행이 수색에 나선다. 몬스터에게 습격당해 위기일발인 조니 일행은 구조되고, 별 오브제는 광장에 무사히 돌아왔다.
STORY 2. 아우레오의 크리스마스 택배- 손자에게 전할 할아버지가 보낸 선물. 그것이 도둑맞았다는 걸 안 아우레오는 아르크와 범인인 몬스터를 협공하고 베루룽의 설득으로 탈환한다. 라이트에게 일하는 태도를 칭찬받자 아우레오는 쑥스러워했다.
STORY 3. 최고의 친구- 주변이 온통 은빛 세상인 가운데, 아르크와 아우레오 일행은 눈싸움을 즐겼다. 주변을 뛰어다니던 베루룽은 발이 미끄러져 나무와 부딪힌 충격으로, 큰 나무의 고드름이 떨어질 지경에 이른다. 당황한 아우레오가 베루룽을 밀치자 두 사람 사이는 험악해진다. 누가 먼저 사과할 지 한바탕 말썽이었지만 다시 눈이 내리기 시작하자 두 사람은 눈사람을 만들기 시작한다.",
1699003858-295,https://namu.wiki/w/%EC%95%84%EC%A0%A4(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"드래곤을 사냥하는 자
아젤(アゼル)
(CV. 사토 타쿠야)
","내 이름은 아젤.
드래곤 슬레이어라 부르는 사람도 있다만…… 편하게 불러줘.
잘 부탁해.","강해지겠어…….
용보다 강하게, 과거의 나보다 강하게!","드래곤을 사냥하는 자
아젤(アゼル)
(CV. 사토 타쿠야)
종족: 인간   성별: 남성   공격타입: 검사   클래스: 어태커   속성: 화속성   레어도★4"," 프로미넌스 피어스
가장 가까운 적을 향해 용살창을 단번에 찔러넣어, 진행 방향에 있는 적에게 화   속성: 대미지 [종족 '드래곤'에게 대미지 상승] / 아군에게 관통 효과","출신 캐릭터 스토리
흔들림의 도시
드래곤 슬레이어라는 이명을 가진 성실한 전사. 모험가들도 경의를 표하는 인물이지만, 드래곤에 대한 집착이 심해서 드래곤광이라고 불리기도.
STORY 1. 함축의 온축- 아젤은 아르크에게 드래곤 사냥 장비품의 특성이나 지식을 즐겁게 이야기한다. 아르크에게 드래곤 고기를 선물하려고 함께 사냥에 갈 것을 약속한다.
STORY 2. 과거의 주박- 자신의 남동생이 드래곤에게 습격당해 죽었던 과거를 고백하는 아젤. 아르크를 동생처럼 봤지만, 함께 무사히 드래곤을 토벌한 아르크를 훌륭한 전사로 인정한다.
STORY 3. 맹세의 용창- 숲에서 날뛰는 드래곤을 퇴치하러 가는 아젤. 아이를 지키기 위해 분노에 가득 찬 드래곤과 대화하는 스텔라를 보고, 드래곤은 토벌 대상이 아닌 서로 통할 수 있다는 걸 배운다.[1]",
1699003854-294,https://namu.wiki/w/%EC%95%84%EC%A0%A4(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC)/%EC%88%98%EC%98%81%EB%B3%B5,"용의 맹우
아젤(アゼル)
(CV. 사토 타쿠야)
","나는 아젤.
드래곤 슬레이어고……
아니, 이 차림으로 그런 인사는 아니지.
자, 여름을 즐기자!","어떻게 답하든 상관없어.
나는 너희와 함께 있어.
그것을 잊지 말아줘.","용의 맹우
아젤(アゼル)
(CV. 사토 타쿠야)
종족: 인간   성별: 남성   공격타입: 검사   클래스: 어태커   속성: 화속성   레어도★4"," 프로미넌스 블라스트
가장 가까운 적 부근의 지면에 창을 내리꽂아 균열이 일어나며 발생하는 폭발로 그 주위의 적에게 화   속성: 대미지 [종족 '드래곤'에게 주는 대미지 상승]","출신 캐릭터 스토리
흔들림의 도시
드래곤 슬레이어라는 이명을 가진 성실한 전사. 작렬하는 햇살에 맞춰서 갑옷을 벗고 화사하게 이미지 체인지. 하지만 곤란에 처한 사람들을 도우려는 열정 가득한 정신은 변함없다.
STORY 1. 해변의 멋쟁이- 리빌드랜드를 방문한 아르크 일행은 화사한 미남으로 변한 아젤과 합류한다. 트러블은 있었지만 바다를 만끽한 아젤. 아르크 일행의 창뿐만 아니라 노는 것도 자신이 바란 것이라고 깨달은 아젤은 기다리고 있는 새로운 체험에 가슴이 두근거린다.
STORY 2. 연인 행세- 리빌드랜드 유지의 딸인 피비와 일시적으로 연인 연기를 하게 된 아젤. 무의식적인 말과 행동으로 피비를 매료시킨 아젤은, 자신이 아버지를 설득하면 연기가 아닌 진짜 데이트를 하자고 말하며 자리를 떠나는 피비를 보고 당황한다.
STORY 3. 용의 맹우- 전에 만난 길 잃은 소녀 니브와 드래곤을 찾게 된 아젤. 목격 증언이 있던 장소에서 니브를 습격하던 드래곤 앞에 번개처럼 람스가 나타난다. 람스와 대화하고 친구가 된 니브에게 감사를 표한 아젤은 용의 친구라는 표현에 감명받으며 깊이 새겼다.",
1699003851-293,https://namu.wiki/w/%EC%95%85%EC%85%88,"질주하는 뉴 보더
악셈(アクセム)
(CV. 노구치 루리코)
","안녕! 난 악셈!
프로 보더가 목표야!
잘 부탁해!","난 아직 더 빨리 달릴 수 있어…!
아무리 힘들다 해도 상관없어!
이 보드로 다 이겨내 주지!","질주하는 뉴 보더
악셈(アクセム)
(CV. 노구치 루리코)
종족: 인간
 기계   성별: 남성   공격타입: 격투   클래스: 어태커   속성: 광속성   레어도★3"," 버스트 플래시
적을 향해 돌진하며, 부딪친 적에게 광   속성: 대미지 / 아군에게 부유 효과","출신 캐릭터 스토리
광채의 마천루
 쿼리아 시티에 사는 어도어 소년. 운반책으로 일하면서 한 편으로는 익스트림 보드 프로 선수를 목표로 매일 열심히 기술을 갈고 닦고 있다.
STORY 1. 익스트림 보더- 운반책 소년을 보내고 난폭한 자들과 싸운 아르크 일행. 전투 후, 카페에서 쉬다가 방금 전 만났던 소년 ""악셈""과 다시 마주친다. 익스트림 보드의 프로선수가 목표인 악셈은, 보드 개조를 위해 돈을 아끼며 맛없는 소이드링크를 참고 마신다. 맛을 포기하는 모습을 보고 그냥 지나칠 수 없었던 아르크는 악셈을 별을 보는 마을로 초대한다.
STORY 2. 꿈보다도 소중한 것- AltMeme 계열사에서 프로 데뷔 권유를 받은 악셈은 매니저와 미팅을 하러 간다. 하지만 매니저에게서 승부 조작을 하라는 말을 들은 악셈은 이를 거절한다. 총으로 위협을 당하고 있을 때 나타난 아르크 일행과 함께 탈출한 악셈은 고속도로를 달리며, 다음 스카우트 기회가 오기를 희망한다.",
1699003848-292,https://namu.wiki/w/%EC%95%88%EB%B0%94%ED%9D%90,"자유를 구가하는 빙아룡
안바흐(アンバッハ)
(CV. 사토 리나)
","안바흐. 평범한 용이야.
난 자유롭고 싶어.
...협력 따윈 해주지 않을 거야.","그래. 너희는 운명에 저항하는 거로구나.
마음대로 하렴.
하지만 내 힘이 있는데도
지는 건 절대로 용서하지 않을 거다?","자유를 구가하는 빙아룡
안바흐(アンバッハ)
(CV. 사토 리나)
종족: 드래곤   성별: 여성   공격타입: 특수   클래스: 재머   속성: 수속성   레어도★5"," 오드 이그 베이라
자신의 전방에 일정 시간 얼어붙은 에리어를 만들고, 범위 내의 적에게 수   속성: 대미지 + ""얼음의 수난"" 효과 + 강화 효과 하나 삭제","출신 캐릭터 스토리
몰락한 모형 정원
고대 용의 운명에서 해방된 존재. 드디어 손에 넣은 자유를 누리며, 타인과 엮이기를 싫어한다. 하지만 그 시선과 마음은 운명에 구속당한 용들을 향하고 있다.
STORY 1. -- 
STORY 2. -- 
STORY 3. --",
1699003844-291,https://namu.wiki/w/%EC%95%8C%EB%B2%A0%EB%A5%B4%ED%86%A0(%EC%9B%94%EB%93%9C%20%ED%94%8C%EB%A6%AC%ED%8D%BC),"송곳니 귀공자
알베르토(アルベルト)
(CV. 쵸난 쇼타)
","알베르토 팡. 천랑이라고 부르는 자도 있지만……
그 이름에 부끄럽지 않도록 네게 힘이 되겠노라 약속하지.","천랑의 이름을 걸고, 더 강한 힘으로 너희를 지키겠어!
단, 신사적으로.","송곳니 귀공자
알베르토(アルベルト)
(CV. 쵸난 쇼타)
종족: 인간
 짐승   성별: 남성   공격타입: 검사   클래스: 어태커   속성: 뇌속성   레어도★3"," 러시 팡
격분하여 자신의 공격력 상승 / 잠시 동안, 부딪친 적에게 검으로 연속 공격을 해 뇌   속성: 대미지 [마비 효과 중인 적에게 대미지 상승]","출신 캐릭터 스토리
송곳니의 전장
젊은 견족들에게 신망 받는 청년 검사. 이지적이며 문화적인 것을 존중하지만, 가끔씩 늑대의 본성을 드러내서 하루종일 우울해 할때도.
STORY 1. 친구의 긍지- 아르크와 스텔라에게 별을 보는 마을의 도서실을 안내받은 알베르토는 장서의 양에 기쁨을 표하자 쿠로와 공통점이라고 지적받는다. 알베르토는 쿠로와 첫 만남을 이야기하고 아르크 일행에게 감사를 표했다
STORY 2. 새로운 마을- 양아치와 엮이게 된 어린 아이들을 만나게 된 시로와 알베르토. 쿠로가 모욕당하자 격분해서 양아치의 멱살을 잡아버린 알베르토는 자신의 미숙한 부분을 반성했다","남성 수인 종족중에 제일 푸대접을 받는다. 시로는 스토리 메인 캐릭터이며 한정만 2개(크리스마스, 2주년)가 나왔고, 롤프는 아직 한정은 없지만 성능이 출중한 적폐 캐릭터이며, 클라우스는 조건부 폭딜러로 가끔씩 쓰이며 화이트데이 한정버전이 출시, 친한 친구인 쿠로는 아크릴 등신대 등 공식 굿즈도 있고 일본서버 2주년 기념으로 한정버전까지 나왔다. 그리고 루는 귀엽다 하지만 알베르토는 굿즈도 없고 원본 성능도 똥캐라 아예 쓰이질 않으며 한정버전도 없다. 4장에서 주역으로 활약한 캐릭터치고는 푸대접을 받는 캐릭터. 대신 주역은 주역이었던지라 다른 캐릭터 스토리에선 자주 나온다."
